https://www.ctcrash.uconn.edu/QueryTool2.action?qid=166508
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"1030512","1","99","Unknown","1","","","","","","","","","17","Pedestrian","99","Unknown","99","Unknown","88","Not Applicable","25","","","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","99","Unknown","99","Unknown","99","Unknown","99","Unknown","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","false","false","Silver St.","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"1032285","2","1","Vehicle in Operation","1","UNKNOWN","","","UNKNOWN","Black","S","Southbound","false","17","Pedestrian","99","Unknown","99","Unknown","88","Not Applicable","30","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","5","Pick Up","99","Unknown","99","Unknown","000","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Unknown","","UnitedStates","","","true","","false","false","Senexet Rd","false","","false","false","1","Unknown","","","","","","","","","","","","","","","","","","","","","","","",""
"1032285","1","2","Parked Vehicle","1","Ford","2006","2006","Escape XLT","Gray","N","Northbound","false","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","30","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","12","Parked","0","None","1FMYU93136KA23880","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Woodstock","CT","","06281","","false","J&H","false","false","Senexet Rd","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2021-05-24","","","",""
"1033812","1","1","Vehicle in Operation","1","Nissan","2013","2013","Altima 2.5/s/sv/sl","Blue","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","30","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","1N4AL3AP5DC917292","10","Marked Uncontrolled Crosswalk","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Milford","CT","","06460","","false","","false","true","Storrs Road","false","CT","false","false","1","Amica Mutual Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1038603","1","1","Vehicle in Operation","1","Mitsubishi Fuso","2004","2004","Fe649","White","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","30","1","Towed Due to Disabling Damage","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","1","Straight Ahead","0","None","JL6BBC1H04K010182","1","No Control Device","88","Not Applicable","9","Ran Off Roadway Left","44","Other Post, Pole, or Support","46","Mailbox","17","Pedestrian","1","No Special Function","88","Not applicable","","","South Windsor","CT","","06074","","false","Troop C by T&B","false","false","Kozley Road","false","CT","false","false","1","SENTRY INSURANCE COMPANY","619179","WINDSOR WINAIR","SOUTH WINDSOR","CT","UnitedStates","06074","2","Intrastate Carrier","true","South Windsor","CT","","06074","2","10,001-26,000 lbs","2","Single-Unit Truck (2-axle and GVWR more than 10,000 lbs)","3","Van/Enclosed Box","2022-10-01","1","Yes","",""
"1039864","1","1","Vehicle in Operation","1","GRUMMAN","","","LLV","","E","Eastbound","false","17","Pedestrian","3","Backing","0","None","88","Not Applicable","88","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","5","Sector 5 (South by SouthEast) in the 12-point Clock Diagram","1","No Damage","97","Other","3","Backing","0","None","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Pomfret","CT","UnitedStates","06258","","false","","false","false","Rt 44","false","","false","false","1","USPS","","","","","","","","","","","","","","","","","","","","","","","",""
"1040255","1","1","Vehicle in Operation","1","Ford","2015","2015","Focus SE","White","W","Westbound","false","17","Pedestrian","7","Turning Left","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","2","Two-Way, Not Divided, With a Continuous Left Turn Lane","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","7","Turning Left","0","None","1FADP3F28FL273272","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Griswold","CT","UnitedStates","06351","","false","New England Transmission Towing","false","false","Plesant Street","false","CT","false","false","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"1041906","1","1","Vehicle in Operation","1","Jeep","2016","2016","Grand Cherokee Limit","White","W","Westbound","false","17","Pedestrian","6","Turning Right","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","6","Turning Right","0","None","1C4RJFBG5GC317833","6","Stop Sign","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Danielson","CT","","06239","","false","","false","true","EAST MAIN STREET","false","CT","false","false","1","American Commerce Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1042642","1","1","Vehicle in Operation","1","Isuzu","2007","2007","Ascender S/LS/LTD","Gray","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","2","Curve Left","4","Downhill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","4NUDT13S272701413","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Windham","CT","","06280","","false","","false","false","MAIN STREET","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","","","","",""
"1042661","2","1","Vehicle in Operation","1","Bicycle","","","","Green","E","Eastbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","","","25","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","true","Main Street","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1042661","1","1","Vehicle in Operation","1","Ram","2016","2016","Ram Promaster 2500 H","Blue","W","Westbound","false","18","Pedalcycle/Pedalcyclist","7","Turning Left","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","4","Sector 4 (SouthEast) in the 12-point Clock Diagram","2","Minor Damage","4","Cargo Van (10,000 lbs/4,536 kg or less)","7","Turning Left","0","None","3C6TRVCG8GE136166","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Vernon Rockville","CT","","06066","","false","NONE","false","true","Main Street","false","CT","false","false","1","GEICO Indemnity Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1043288","1","1","Vehicle in Operation","1","Jeep","2019","2019","Renegade Latitude","Gray","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","13","Non-Collision","1","No Damage","1","Passenger Car","1","Straight Ahead","0","None","ZACNJBBB8KPK95131","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Willimantic","CT","UnitedStates","06226","","false","","false","false","Spruce St","false","CT","false","false","1","Esurance Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1043288","2","2","Parked Vehicle","1","Infiniti","2015","2015","Q50/premiun","Black","S","Southbound","false","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","6","Sector 6 (South) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","12","Parked","0","None","JN1BV7AR1FM419768","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Bridgeport","CT","","06606","","false","","false","false","Spruce St","false","CT","false","false","1","Esurance Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1049650","1","1","Vehicle in Operation","2","NISS","2017","2017","MAXIMA","WHI","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","1N4AA6AP0HC387195","6","Stop Sign","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Vero Beach","FL","","32966","","false","Bills","false","false","Route 74","false","FL","false","false","1","PROGRESSIVE","","","","","","","","","","","","","","","","","","","","2023-10-25","","","",""
"1049688","1","1","Vehicle in Operation","2","Nissan","2019","2019","Rogue S","Black","E","Eastbound","false","17","Pedestrian","10","Entering Traffic Lane","0","None","88","Not Applicable","1","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","2","Uphill","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","10","Entering Traffic Lane","0","None","5N1AT2MV3KC729913","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Killingly","CT","","06239","","false","","false","false","North Street","false","CT","false","false","1","Farmers Group Property and Casualty Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1050239","1","1","Vehicle in Operation","1","Honda","2009","2009","Accord Ex-l","Black","S","Southbound","false","17","Pedestrian","1","Straight Ahead","97","Other","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","97","Other","1HGCP36839A014037","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Willimantic","CT","","06226","","true","n/a","false","false","RT32","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","","","","",""
"1051987","1","1","Vehicle in Operation","1","Nissan","2005","2005","Altima S/sl","Tan","","","true","19","Other Non-motorist","97","Other","0","None","88","Not Applicable","1","3","Not Towed","88","Not Applicable","0","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","97","Other","0","None","1N4AL11D55C229238","1","No Control Device","88","Not Applicable","19","Other Non-motorist","26","Other Non-Fixed Object","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Niantic","CT","","06357","","true","","false","false","7/11 Gas Station parking lot","false","CT","false","false","1","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1056294","2","1","Vehicle in Operation","1","MacWheel","","","LNE-16","","W","Westbound","false","22","Motor Vehicle In Motion","10","Entering Traffic Lane","0","None","","","45","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","1","No Damage","","","10","Entering Traffic Lane","0","None","259022004161642","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Route 16","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1056294","1","1","Vehicle in Operation","1","Jeep","2014","2014","Patriot Sport","Black","W","Westbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","45","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","5","Sector 5 (South by SouthEast) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1C4NJRBB0ED748785","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Colchester","CT","","06415","","false","N/A","false","false","Route 16","false","CT","false","false","1","Plymouth Rock Assurance","","","","","","","","","","","","","","","","","","","","","","","",""
"1059204","2","1","Vehicle in Operation","1","","","","","Silver","N","Northbound","false","22","Motor Vehicle In Motion","5","Overtaking/Passing","0","None","88","Not Applicable","35","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","","","5","Overtaking/Passing","0","None","UNKNOWN","3","Traffic Control Signal","2","Yes","11","Cross Centerline","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Norwich Road","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
