https://www.ctcrash.uconn.edu/QueryTool2.action?qid=166508
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"928881","1","1","74","1","Male","CT","06250","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Mansfield Center","","2","State","CT","4","1","No","1","Not Transported","",""
"930089","","2","54","1","Male","CT","06238","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Main Street","E","false","1","","false","1","Crossing Roadway","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","88","Not Applicable","5","Travel Lane-Other Location","0","None","0","None","99","Unknown if Distracted","","","","Coventry       ","","88","Not applicable","CT","","","","1","Not Transported","",""
"930089","","3","37","1","Male","CT","06226","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Willimantic","","","","CT","","","","","","",""
"930089","1","1","37","1","Male","CT","","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","99","Unknown","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Taftville","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"931266","","4","19","1","Male","CT","06492","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Wallingford","","","","CT","","","","","","",""
"931266","2","1","22","1","Male","CT","06067","1","Driver","O","No Apparent Injury (O)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","4","Arrest/Summons","3","Test Given","3","Breath","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","9","Improper Backing","15","Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Rocky Hill","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"931266","","3","18","1","Male","Un","","3","Pedestrian","B","Suspected Minor Injury (B)","2","Physically Impaired","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","N Eagleville Road, Mansfield, CT","","true","2","","false","6","In Roadway - Other","1","No","10","Improper Turn/Merge","","","7","Shoulder/Roadside","0","None","","","1","Not Distracted","","","","","UnitedStates","","","","","","","3","EMS Ground","Mansfield Ambulance","Windham Hospital"
"931266","2","2","21","1","Male","CT","06111","2","Passenger","O","No Apparent Injury (O)","","","","","","","","","","","","","","","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","","","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","13","First Row, Right Seat","","Newington","","","","CT","","","","1","Not Transported","",""
"937456","","2","37","2","Female","CT","06226","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Frog Bridge","N","false","1","","true","2","Waiting to Cross Roadway","1","No","1","No Improper Action","","","8","Sidewalk","0","None","","","1","Not Distracted","","","","Willimantic","","","","CT","","","","3","EMS Ground","","WINDHAM HOSPITAL"
"937456","","3","86","1","Male","CT","06417","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Deep River     ","","","","CT","","","","","","",""
"937456","1","1","30","1","Male","CT","06084","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","13","Failed to Keep in Proper Lane","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Tolland        ","","2","State","CT","4","1","No","1","Not Transported","",""
"938912","","2","59","1","Male","CT","06226","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Thread City Crossing","N","false","1","2","false","0","None","1","No","12","Wrong-Way Riding or Walking","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Willimantic","UnitedStates","88","Not applicable","CT","","","","3","EMS Ground","Windham Hospital","WINDHAM HOSPITAL"
"938912","1","1","43","2","Female","CT","06226","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Willimantic","","2","State","CT","4","1","No","1","Not Transported","",""
"940196","1","1","70","2","Female","CT","06254","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","99","Unknown","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","North Franklin","","2","State","CT","4","1","No","1","Not Transported","",""
"940196","","3","19","1","Male","CT","06249","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lebanon","UnitedStates","","","CT","","","","","","",""
"940196","","2","16","1","Male","CT","06226","3","Pedestrian","B","Suspected Minor Injury (B)","2","Physically Impaired","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Jackson St ","N","false","1","","false","1","Crossing Roadway","2","Yes","3","Failure to Yield Right-Of-Way","","","4","Midblock-Marked Crosswalk","0","None","","","99","Unknown if Distracted","","","","Willimantic","UnitedStates","","","CT","","","","3","EMS Ground","Willimantic Fire ","WINDHAM MEMORIAL HOSPITAL"
"940214","","2","20","1","Male","CT","","5","Bicyclist","B","Suspected Minor Injury (B)","97","Other","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","North Eagleville Road","W","false","2","1","false","6","In Roadway - Other","2","Yes","12","Wrong-Way Riding or Walking","4","Failure to Obey Traffic Signs, Signals, or Officer","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Meriden","UnitedStates","2","State","CT","","","","3","EMS Ground","UConn Fire Department","WINDHAM HOSPITAL"
"940214","2","1","21","2","Female","CT","06483","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Seymour        ","","2","State","CT","4","1","No","1","Not Transported","",""
"941532","","2","22","1","Male","CT","06378","3","Pedestrian","B","Suspected Minor Injury (B)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Butts Bridge State Boat Launch Access Rd","","true","1","","false","99","Unknown","1","No","99","Unknown","","","99","Unknown","0","None","","","99","Unknown if Distracted","","","","Stonington","UnitedStates","","","OR","","","","97","Other","","PLAINFIELD BACKUS"
"941532","1","1","20","1","Male","CT","06378","1","Driver","O","No Apparent Injury (O)","3","Emotional (depressed, angry, disturbed, etc.)","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","99","Unknown","14","Operated Motor Vehicle in Reckless or Aggressive Manner","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Stonington","UnitedStates","2","State","CT","0","1","No","1","Not Transported","",""
"945835","1","1","27","2","Female","CT","06281","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","WOODSTOCK","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"945835","","2","37","1","Male","CT","06260","3","Pedestrian","B","Suspected Minor Injury (B)","3","Emotional (depressed, angry, disturbed, etc.)","2","Physically Impaired","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WOODSTOCK AVE","N","false","1","","false","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","2","Dart/Dash","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","PUTNAM","UnitedStates","2","State","CT","4","99","Unknown","1","Not Transported","",""
"945835","","3","68","1","Male","CT","06260","9","Witness","","","","","","","0","None taken","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NORWICH","UnitedStates","2","State","CT","4","1","No","","","",""
"948604","","3","40","1","Male","CT","06354","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Moosup","","","","CT","","","","","","",""
"948604","","2","16","1","Male","","","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Main St","W","false","1","","false","1","Crossing Roadway","1","No","2","Dart/Dash","88","Not Applicable","97","Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","","","","","CT","","","","3","EMS Ground","Willimantic EMS","Windham Hospital"
"948604","1","1","24","1","Male","CT","06118","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","East Hartford","","2","State","CT","4","1","No","1","Not Transported","",""
"948619","","2","30","1","Male","CT","06374","3","Pedestrian","C","Possible Injury (C)","99","Unknown","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Rt. 6","W","false","1","","false","1","Crossing Roadway","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","","","99","Unknown","0","None","","","99","Unknown if Distracted","","","","Plainfield","UnitedStates","","","CT","","","","3","EMS Ground","K & B","Day Kimball"
