https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"886667","1","1","Vehicle in Operation","1","","","","","","E","Eastbound","","8","Ran Off Roadway Right","1","Straight Ahead","97","Other","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","11","Motorcycle","1","Straight Ahead","97","Other","","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","","","UnitedStates","","false","true","","false","false","Grand Ave","false","","false","false","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"887238","1","1","Vehicle in Operation","1","Mercury","2004","2004","Sable","Gray","E","Eastbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","1MEFM55S64G606081","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","","","","","true","false","","false","false","Whalley Avenue","false","CT","false","false","1","Root Insurance Company","","","","","","","","","","","","","","","","","","","","2021-08-01","","","",""
"887304","1","1","Vehicle in Operation","1","Nissan","2000","2000","Maxima","Green","S","Southbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","1","Towed Due to Disabling Damage","5","One-Way Trafficway","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","99","Unknown","JN1CA31A9YT210628","6","Stop Sign","2","Yes","23","Parked Vehicle","17","Pedestrian","23","Parked Vehicle","45","Fence","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06511","false","true","Nhpd Garage","false","false","Daggett St.","false","CT","false","false","1","Unknown","","","","","","","","","","","","","","","","","","","","","","","",""
"887304","2","2","Parked Vehicle","2","Acura","2015","2015","Tlx","Gray","E","Eastbound","","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","12","Parked","0","None","19UUB1F52FA000638","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06515","false","false","Nhpd Garage","false","false","Washington Ave","false","CT","false","false","1","Geico","","","","","","","","","","","","","","","","","","","","2020-08-22","","","",""
"887304","3","2","Parked Vehicle","0","Nissan","2013","2013","Rogue","Black","S","Southbound","","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","12","Parked","0","None","JN8AS5MV7DW100671","6","Stop Sign","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","06519","false","false","","false","false","Daggett St","false","CT","false","false","1","Usaa","","","","","","","","","","","","","","","","","","","","2021-08-27","","","",""
"887601","1","1","Vehicle in Operation","2","Honda","2016","2016","Hr-v","Silver Or Aluminum","E","Eastbound","","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","3CZRU5H56GM704438","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Lombard St","false","CT","false","false","1","State Farm","","","","","","","","","","","","","","","","","","","","2021-11-20","","","",""
"887601","2","1","Vehicle in Operation","1","HUFFY","","","","","N","Northbound","false","22","Motor Vehicle In Motion","10","Entering Traffic Lane","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","4","Disabling Damage","","","10","Entering Traffic Lane","0","None","","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Blatchley Ave","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"887696","1","1","Vehicle in Operation","1","","","","","Black","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","1","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","1","Straight Ahead","0","None","EVADING","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","true","","false","false","Poplar St","false","","false","false","1","Unknown","","","","","","","","","","","","","","","","","","","","","","","",""
"887714","1","1","Vehicle in Operation","1","Hyundai","2020","2020","Sonata","","N","Northbound","","22","Motor Vehicle In Motion","1","Straight Ahead","97","Other","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","97","Other","5NPEG4JA6LH034824","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Berlin","CT","UnitedStates","","false","true","Nhpd Garage","false","false","Ferry St","false","CT","false","false","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"887714","2","1","Vehicle in Operation","1","ARROW","","","","","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Ferry St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"887948","1","1","Vehicle in Operation","1","Chevrolet","2011","2011","Malibu","Blue","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","1G1ZB5E12B30722","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Ella T Grasso Blvd","false","CT","false","false","1","No Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"888508","1","1","Vehicle in Operation","1","","","","","","W","Westbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","30","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","EVADING","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Chapel St","false","","false","false","88","No Info","","","","","","","","","","","","","","","","","","","","","","","",""
"888550","1","1","Vehicle in Operation","1","","","","","","W","Westbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","2","(Sport) Utility Vehicle","1","Straight Ahead","99","Unknown","","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Columbus Ave","false","","false","false","1","Unknown","","","","","","","","","","","","","","","","","","","","","","","",""
"888937","1","1","Vehicle in Operation","1","","","","","","W","Westbound","","17","Pedestrian","99","Unknown","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","20","1","Straight","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","5","Pick Up","99","Unknown","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","true","","false","false","Goffe Ter","false","","false","false","1","Unknown","","","","","","","","","","","","","","","","","","","","","","","",""
"889149","1","1","Vehicle in Operation","1","","","","","","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","5","Pick Up","1","Straight Ahead","0","None","","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown","99","Unknown","","","","","","","true","true","","false","false","Ferry St","false","","false","false","99","Evading","","","","","","","","","","","","","","","","","","","","","","","",""
"889186","1","1","Vehicle in Operation","1","Kawasaki","2004","2004","Zx-6r","Silver Or Aluminum","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","1","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","11","Motorcycle","1","Straight Ahead","0","None","JKBZXJB124A023333","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Naugatuck","CT","UnitedStates","06770","false","false","Nhpd Garage","false","false","Norton St","false","","false","true","88","No Info","","","","","","","","","","","","","","","","","","","","","","","",""
"889415","1","1","Vehicle in Operation","2","NEW FLYER","2017","2017","Nfxd40","Blue","E","Eastbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","8","Transit Bus","1","Straight Ahead","0","None","5FYD8FV10HC1801","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","88","Not Applicable","Hamden","CT","UnitedStates","","false","false","","false","false","Chapel St","false","CT","false","false","3","Self Insured","","CT Transit","Hamden","CT","","06517","2","Intrastate Carrier","","","","","","99","Unknown","11","Bus (seats for more than 15 occupants, including driver)","2","Bus","2021-12-30","88","Not Applicable","",""
"889898","2","1","Vehicle in Operation","1","Mazda","2017","2017","6 Sport","Black","S","Southbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","2","1","Straight","1","Level","4","Sector 4 (SouthEast) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","JM1GL1U5XH1125157","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","false","Temple St","false","CT","false","false","88","State Farm","","","","","","","","","","","","","","","","","","","","2022-03-08","","","",""
"889898","1","1","Vehicle in Operation","1","Honda","","","Accord","Silver Or Aluminum","S","Southbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","1","Passenger Car","1","Straight Ahead","0","None","","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Temple St","false","CT","false","false","88","Evading","","","","","","","","","","","","","","","","","","","","","","","",""
"891219","1","1","Vehicle in Operation","2","Dodge","","","Neon","Blue","N","Northbound","","17","Pedestrian","97","Other","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","1","Passenger Car","97","Other","0","None","1B3ES56CX5D173850","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Catapano's","false","false","Westerleigh Road","false","","true","false","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
