https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"1027723","","2","15","1","Male","CT","06512","5","Bicyclist","K","Fatal Injury (K)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","TOWNSEND AVENUE","W","false","2","2","false","1","Crossing Roadway","1","No","10","Improper Turn/Merge","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","99","Unknown","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1027795","","4","18","2","Female","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELM ST","N","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1028635","","2","77","2","Female","CT","06514","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","2335 Dixwell Avenue","S","false","1","","true","97","Other","1","No","1","No Improper Action","","","97","Other","0","None","","","1","Not Distracted","","","","Hamden","","","","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"1030352","","2","25","2","Female","NY","13502","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","1","Apparently Normal","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","S FRONTAGE ROAD","E","false","1","","false","5","Walking/Cycling on Sidewalk","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","0","None","1","Not Distracted","","","","Utica","UnitedStates","2","State","NY","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1035804","","2","65","1","Male","CT","06513","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","EAST ST","S","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","88","Not applicable","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1040088","","2","63","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WALL ST","","false","1","","false","6","In Roadway - Other","1","No","1","No Improper Action","88","Not Applicable","5","Travel Lane-Other Location","3","Reflective Clothing","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1040753","","3","76","2","Female","CT","06516","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Kelsey Ave","S","false","1","","true","2","Waiting to Cross Roadway","1","No","1","No Improper Action","","","8","Sidewalk","0","None","","","1","Not Distracted","","","","West Haven","","","","CT","","","","3","EMS Ground","AMR ","Yale New Haven Hospital"
"1043171","","2","39","1","Male","CT","065183145","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Driveway","S","false","1","","true","97","Other","1","No","8","Inattentive (Talking, Eating, etc.)","","","10","Driveway Access","0","None","","","7","Other, Outside Vehicle","","","","Hamden       ","UnitedStates","","","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"1045381","","2","29","2","Female","CT","06511","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","OLIVE ST","N","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","3","Intersection � Other","99","Unknown","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","","","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1045581","","2","18","1","Male","CT","","5","Bicyclist","A","Suspected Serious Injury (A)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","LONG WHARF DR","N","false","1","2","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","7","Other, Outside Vehicle","","","","East Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1046022","","2","20","2","Female","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","CENTER ST","W","false","1","","false","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","99","Unknown","99","Unknown","1","Not Distracted","","","","Westfield","UnitedStates","88","Not applicable","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1046382","","2","30","2","Female","CT","06516","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Saw Mill Rd. ","E","false","1","","false","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","West Haven","UnitedStates","2","State","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"1053990","","2","45","1","Male","CT","","5","Bicyclist","A","Suspected Serious Injury (A)","2","Physically Impaired","2","Physically Impaired","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVENUE","W","false","1","2","false","1","Crossing Roadway","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","0","None","1","Not Distracted","","","","Waterbury","UnitedStates","1","Not Licensed","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1055308","","3","62","1","Male","CT","","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","6","Under the Influence of Medications/Drugs/Alcohol","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","CHAPEL ST","S","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1057894","","2","57","1","Male","CT","06511","3","Pedestrian","A","Suspected Serious Injury (A)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","2","Written Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","N","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","","2","State","CT","","","","3","EMS Ground","New Haven AMR","YALE NEW HAVEN"
"1061221","","2","74","1","Male","CT","06512","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","North High Street","S","false","1","","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","5","In Roadway Improperly (Standing, Lying, Working, Playing)","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","","2","State","CT","","","","1","Not Transported","",""
"1062617","","1","27","2","Female","MD","","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","W","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","88","Not Applicable","97","Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Zane Hellmann","UnitedStates","99","Unknown","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1062624","","2","59","1","Male","CT","06519","5","Bicyclist","A","Suspected Serious Injury (A)","2","Physically Impaired","2","Physically Impaired","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","COLUMBUS AVE","W","false","1","2","false","0","None","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1067913","","2","89","2","Female","CT","06513","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","STATE ST","S","false","1","","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","99","Unknown","0","None","88","Not Applicable","99","Unknown if Distracted","","","","East Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1069408","","2","44","1","Male","CT","06226","3","Pedestrian","A","Suspected Serious Injury (A)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","BREWERY ST","","false","1","","false","1","Crossing Roadway","99","Unknown","99","Unknown","88","Not Applicable","2","Intersection-Unmarked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Willimantic","UnitedStates","2","State","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1070408","","2","19","1","Male","FL","33411","5","Bicyclist","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Foxon Rd","W","false","1","2","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","99","Unknown","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","West Palm Beach","","2","State","FL","","","","3","EMS Ground","AMR","New Haven Hospital"
"1074697","","2","23","2","Female","","","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ST RONAN","S","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"1075125","","2","27","1","Male","CT","06109","3","Pedestrian","A","Suspected Serious Injury (A)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","N","false","1","","true","97","Other","1","No","99","Unknown","","","97","Other","0","None","","","99","Unknown if Distracted","","","","Wethersfield","","","","CT","","","","1","Not Transported","",""
"1075606","","2","74","1","Male","CT","06512","3","Pedestrian","A","Suspected Serious Injury (A)","2","Physically Impaired","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","","","2","Intersection-Unmarked Crosswalk","0","None","","","1","Not Distracted","","","","East Haven","","","","CT","","","","3","EMS Ground","AMR","New Haven Hospital"
"1076016","","2","17","2","Female","CT","06518","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","DIXWELL AVE ","S","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","","","99","Unknown","0","None","","","99","Unknown if Distracted","","","","Hamden","UnitedStates","","","","","","","3","EMS Ground","AMR ","New Haven Hospital"
