https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"1014742","1","1","Vehicle in Operation","2","SUBARU","2015","2015","OUTBACK","BLACK","E","Eastbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","65","2","Towed But not Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","3","Curve Right","2","Uphill","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","2","Negotiating a Curve","0","None","4S4BSBLC8F3205248","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","WATERBURY","CT","","06708","","false","Hilario's","false","false","I-84 East","false","NJ","false","false","88","PERMANENT GENERAL ASURANCE CORP","","","","","","","","","","","","","","","","","","","","","","","",""
"1014742","2","1","Vehicle in Operation","1","Toyota","2012","2012","Camry/se/le/xle","Gray","E","Eastbound","false","17","Pedestrian","2","Negotiating a Curve","0","None","88","Not Applicable","65","2","Towed But not Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","3","Curve Right","2","Uphill","11","Sector 11 (North by NorthWest) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","2","Negotiating a Curve","0","None","4T1BF1FK4CU025188","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","","06710","true","false","Hilario's","false","false","I-84 East","false","CT","false","false","88","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1016764","1","1","Vehicle in Operation","2","Jeep","2015","2015","Grand Cherok","White","E","Eastbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","4","1","Straight","1","Level","15","Undercarriage","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1C4RJFCG5FC734415","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","710 Sherman Pkwy","false","false","Whalley Ave","false","CT","false","false","1","Liberty Mutual","","","","","","","","","","","","","","","","","","","","2023-12-01","","","",""
"1019557","1","1","Vehicle in Operation","1","Subaru","2014","2014","Legacy 2.5i Awd","Gray","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","4S3BMBA66E3036728","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hamden","CT","","06514","","false","Hamden Police Headquarters (2900 Dixwell Ave)","false","false","Dixwell Ave","false","CT","true","false","88","GEICO Indemnity Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1024691","1","1","Vehicle in Operation","3","Jeep","2014","2014","Grand Cherokee Overl","White","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1C4RJFCT1EC146331","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","","06706","","false","1540 N Main St","false","false","Chase Avenue","false","CT","false","false","88","State Farm","","","","","","","","","","","","","","","","","","","","2022-11-18","","","",""
"1025978","1","1","Vehicle in Operation","2","NISSAN","2022","2022","ALTIMA","BLUE","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","40","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","1N4BL4BV0NN351782","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","CT","NY","UnitedStates","11369","","false","Hilarios","false","true","Roosevelt Dr (RT 34)","false","NJ","false","false","88","Farmers","","","","","","","","","","","","","","","","","","","","","","","",""
"1027723","1","1","Vehicle in Operation","1","Honda","2016","2016","Civic Lx","White","S","Southbound","","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","19XFC2F76GE209794","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Meriden","CT","UnitedStates","06450","false","false","Other Tow Company","false","false","Townsend Avenue","false","CT","false","false","88","State Farm","","","","","","","","","","","","","","","","","","","","2022-12-15","","","",""
"1027723","2","1","Vehicle in Operation","1","BLOCKS FLYER","","","unknown","","W","Westbound","false","11","Cross Centerline","7","Turning Left","0","None","88","Not Applicable","25","","","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","4","Disabling Damage","","","7","Turning Left","0","None","","1","No Control Device","88","Not Applicable","11","Cross Centerline","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","false","false","","false","false","Townsend Avenue","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1029552","1","1","Vehicle in Operation","2","Toyota","2014","2014","Rav4 Le","Gray","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","2T3ZFREV3EW074000","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","UnitedStates","06708","true","true","255 East Main St","false","false","East Main Street","false","NJ","false","false","88","Government Employees Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"1031126","1","1","Vehicle in Operation","1","Volkswagon","2012","2012","Jetta","white","W","Westbound","","17","Pedestrian","1","Straight Ahead","0","None","","","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","3VWDP7AJ4CM456871","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","","","","","1","No Special Function","88","Not applicable","","","West Haven","CT","","06519","","","Police HQ","","","Old Tavern Rd","","CT","","","88","Progressive Casualty Ins","","","","","","","","","","","","","","","","","","","","2023-01-01","","","",""
"1037086","1","2","Parked Vehicle","1","Mazda","2008","2008","Mazda6i","Silver","N","Northbound","false","17","Pedestrian","12","Parked","0","None","88","Not Applicable","65","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","3","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","3","Passenger Van","12","Parked","0","None","1YVHP80C385M19170","1","No Control Device","88","Not Applicable","17","Pedestrian","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","","06512","","false","Troop I by Merolas","false","false","I-91","true","CT","false","false","1","UNCONFIRMED","","","","","","","","","","","","","","","","","","","","","","","",""
"1037086","2","1","Vehicle in Operation","1","Nissan","2015","2015","Rogue S/sl/sv","Red","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","65","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","3","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","KNMAT2MV8FP528429","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","17","Pedestrian","23","Parked Vehicle","88","Not Applicable","1","No Special Function","88","Not applicable","","","Cromwell","CT","UnitedStates","06416","","true","Country Club","false","false","I-91","false","CT","false","false","88","Liberty Mutual Personal Insurance Company","","","","","","","","","","","","","","","","","","","","2022-10-08","","","",""
"1038025","1","1","Vehicle in Operation","2","Dodge","2010","2010","Caliber Sxt","Green","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","0","None","1B3CB4HA2AD543602","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Meriden","CT","","06451","true","true","","false","false","Lewis Avenue","false","CT","false","false","88","Progressive Direct Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"1043008","1","1","Vehicle in Operation","1","Subaru","2005","2005","Impreza RS AWD","White","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","JF1GG67505G818346","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","","06705","true","false","Waterbury Police Department Garage","false","false","Baldwin Street","false","CT","false","false","88","DAIRYLAND INSURANCE COMPANY","","","","","","","","","","","","","","","","","","","","2023-04-12","","","",""
"1046382","1","1","Vehicle in Operation","1","","","","","","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","5","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","99","Unknown","1","Straight Ahead","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","","true","","false","false","Saw Mill Rd. ","false","","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"1059759","1","1","Vehicle in Operation","1","Nissan","2009","2009","Altima","gray","E","Eastbound","","","","1","Straight Ahead","0","None","","","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","1N4AL21E99N473905","1","No Control Device","88","Not Applicable","17","Pedestrian","","","","","","","1","No Special Function","88","Not applicable","","","Orange","CT","","06477","","","","","","Flax Mill La","","CT","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"1061221","1","1","Vehicle in Operation","1","Chrysler","2005","2005","Town   Country LMT","Blue","S","Southbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","40","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","2","Minor Damage","3","Passenger Van","1","Straight Ahead","0","None","2C4GP64L65R124062","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","East Haven","CT","","06512","true","false","East Haven PD","false","false","North High Street","false","CT","false","false","88","Progressive Casualty Insurance","","","","","","","","","","","","","","","","","","","","","","","",""
"1068584","1","1","Vehicle in Operation","1","Subaru","2001","2001","Legacy L AWD","Green","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","4S3BE635817211329","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","UnitedStates","06705","true","true","Waterbury Towing to 255 East Main Street (PD Garage)","false","false","Meriden Road","false","CT","false","false","88","USAA Casualty Insurance Company  CIC","","","","","","","","","","","","","","","","","","","","2023-05-01","","","",""
"1070408","1","1","Vehicle in Operation","1","Chevrolet","2008","2008","Equinox Ls","Black","W","Westbound","false","18","Pedalcycle/Pedalcyclist","1","Straight Ahead","99","Unknown","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","2","Uphill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","99","Unknown","2CNDL23F286343167","1","No Control Device","88","Not Applicable","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Shelton","CT","","06484","","false","East Haven Police Department","false","false","Foxon Rd","false","CT","false","false","88","Progressive Direct Insurance","","","","","","","","","","","","","","","","","","","","2023-09-30","","","",""
"1070408","2","1","Vehicle in Operation","1","","","","","","W","Westbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","99","Unknown","88","Not Applicable","35","","","1","Two-Way, Not Divided","4","1","Straight","2","Uphill","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","99","Unknown","WBD0I5L1125P","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","false","","false","false","Foxon Road","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
